Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2000-12-31,6.197638034820557,8.445613861083984,14.502079010009766,19.7994327545166,11.650307655334473,15.427759170532227,6.921448707580566,18.388391494750977,9.557868003845215,83.2820816040039
2001-01-31,6.0321831703186035,8.176499366760254,14.467671394348145,19.875463485717773,13.878046989440918,14.302923202514648,6.5319695472717285,19.717761993408203,10.669334411621094,86.98469543457031
2001-02-28,6.110298156738281,8.077252388000488,13.494318962097168,18.6843318939209,10.421555519104004,14.389350891113281,6.667531490325928,19.33987045288086,9.907508850097656,78.68743133544922
2001-03-31,5.804293632507324,7.836281776428223,13.090128898620605,16.894939422607422,9.227229118347168,13.391341209411621,6.571948528289795,18.101530075073242,9.763033866882324,74.27802276611328
2001-04-30,6.42337703704834,8.645440101623535,13.563624382019043,18.826513290405273,10.719207763671875,13.651363372802734,6.88909912109375,19.437877655029297,10.215819358825684,80.62434387207031
2001-05-31,6.6704325675964355,8.563758850097656,14.160420417785645,19.61438751220703,10.280172348022461,13.851805686950684,6.937408447265625,20.180299758911133,10.459053039550781,80.17239379882812
2001-06-30,6.440219879150391,7.783334255218506,14.059085845947266,18.402456283569336,10.481086730957031,13.211113929748535,6.589321136474609,19.95233917236328,10.376690864562988,78.26192474365234
2001-07-31,6.422698974609375,7.693576812744141,13.925419807434082,18.36425018310547,9.755559921264648,13.613271713256836,6.530090808868408,19.553964614868164,10.837965965270996,77.46399688720703
2001-08-31,6.396424770355225,7.367882251739502,13.004646301269531,17.733850479125977,8.564949035644531,13.678481101989746,6.297400951385498,18.5614070892334,9.889174461364746,72.86782836914062
2001-09-30,5.6388068199157715,6.658847808837891,12.27189826965332,15.135503768920898,7.162264823913574,13.661993980407715,6.237215042114258,15.873862266540527,8.6400146484375,66.91962432861328
2001-10-31,5.79152250289917,6.927056789398193,12.097865104675293,15.40407943725586,7.943599700927734,13.574764251708984,5.908935546875,15.954923629760742,9.095148086547852,67.79103088378906
2001-11-30,6.5257415771484375,6.540215492248535,12.883502960205078,16.94512367248535,9.130492210388184,14.174458503723145,5.834328651428223,17.80574607849121,10.306326866149902,73.07722473144531
2001-12-31,6.330300331115723,6.914167404174805,13.134450912475586,17.712453842163086,8.929572105407715,13.896223068237305,6.02130651473999,18.236539840698242,10.774590492248535,73.48933410644531
2002-01-31,6.478065013885498,6.668156623840332,12.984631538391113,16.59343910217285,8.832833290100098,13.803215026855469,5.804337978363037,18.101207733154297,11.128718376159668,72.76921844482422
2002-02-28,6.820883750915527,6.896035194396973,12.759897232055664,17.009069442749023,7.683154582977295,14.093181610107422,5.793597221374512,18.933513641357422,11.189001083374023,71.4639892578125
2002-03-31,7.030635356903076,7.506508827209473,13.604096412658691,17.4692325592041,8.062664031982422,14.32045841217041,6.102523326873779,20.031932830810547,11.33134651184082,73.84165954589844
2002-04-30,6.698526859283447,7.2362871170043945,13.258355140686035,16.26356315612793,7.08784818649292,13.788235664367676,5.732212066650391,19.910066604614258,11.014492988586426,69.54739379882812
2002-05-31,7.030635356903076,7.108968257904053,13.21827220916748,16.334115982055664,6.793914794921875,13.634607315063477,5.684571266174316,20.187631607055664,10.95790958404541,69.13468170166016
2002-06-30,6.910890579223633,6.848594665527344,12.652889251708984,15.332334518432617,5.886077880859375,12.245253562927246,5.3022356033325195,18.74359703063965,10.380751609802246,64.03204345703125
